Date,Region,"New Cases","Total Cases","Active Cases","Inpatient Hospitalizations","ICU Hospitalizations","Recovered Cases",Deaths
2020/08/23,"Far North Central",0,0,0,0,0,0,0
2020/08/23,"Far North East",0,6,0,0,0,6,0
2020/08/23,"Far North East",0,,0,,,,
2020/08/23,"North West",0,123,3,0,0,95,4
2020/08/23,"North West",0,,1,,,,
2020/08/23,"North West",0,,18,,,,
2020/08/23,"North West",0,,2,,,,
2020/08/23,"North Central",0,69,0,0,0,65,2
2020/08/23,"North Central",1,,2,,,,
2020/08/23,"North Central",0,,0,,,,
2020/08/23,"North East",0,66,0,0,0,65,0
2020/08/23,"North East",0,,0,,,,
2020/08/23,"North East",0,,1,,,,
2020/08/23,Saskatoon,0,251,6,1,4,243,2
2020/08/23,"Central West",0,161,3,0,0,157,0
2020/08/23,"Central West",0,,1,,,,
2020/08/23,"Central East",0,33,1,0,0,31,1
2020/08/23,"Central East",0,,0,,,,
2020/08/23,"Central East",0,,0,,,,
2020/08/23,"Central East",0,,0,,,,
2020/08/23,"Central East",0,,0,,,,
2020/08/23,Regina,1,132,14,0,0,116,2
2020/08/23,"South West",0,213,11,0,0,179,1
2020/08/23,"South West",1,,22,,,,
2020/08/23,"South Central",0,189,12,0,0,165,3
2020/08/23,"South Central",0,,9,,,,
2020/08/23,"South East",0,11,0,0,0,11,0
2020/08/23,"South East",0,,0,,,,
2020/08/23,"South East",0,,0,,,,
2020/08/23,"South East",0,,0,,,,
2020/08/24,"Far North West",0,346,0,0,0,339,7
2020/08/24,"Far North West",0,,0,,,,
2020/08/24,"Far North Central",0,0,0,0,0,0,0
2020/08/24,"Far North East",0,6,0,0,0,6,0
2020/08/24,"Far North East",0,,0,,,,
2020/08/24,"North West",0,126,3,0,0,96,4
2020/08/24,"North West",1,,2,,,,
2020/08/24,"North West",0,,17,,,,
2020/08/24,"North West",2,,4,,,,
2020/08/24,"North Central",0,68,0,0,0,66,2
2020/08/24,"North Central",1,,0,,,,
2020/08/24,"North Central",0,,0,,,,
2020/08/24,"North East",0,66,0,0,0,65,0
2020/08/24,"North East",0,,0,,,,
2020/08/24,"North East",0,,1,,,,
2020/08/24,Saskatoon,0,251,5,1,4,244,2
2020/08/24,"Central West",0,161,1,0,0,159,0
2020/08/24,"Central West",0,,1,,,,
2020/08/24,"Central East",0,33,1,0,0,31,1
2020/08/24,"Central East",0,,0,,,,
2020/08/24,"Central East",0,,0,,,,
2020/08/24,"Central East",0,,0,,,,
2020/08/24,"Central East",0,,0,,,,
2020/08/24,Regina,0,132,14,0,0,116,2
2020/08/24,"South West",0,213,11,0,0,181,1
2020/08/24,"South West",0,,20,,,,
2020/08/24,"South Central",0,189,9,0,0,168,3
2020/08/24,"South Central",0,,9,,,,
2020/08/24,"South East",0,11,0,0,0,11,0
2020/08/24,"South East",0,,0,,,,
2020/08/24,"South East",0,,0,,,,
2020/08/24,"South East",0,,0,,,,
2020/08/25,"Far North West",0,346,0,0,0,339,7
2020/08/25,"Far North West",0,,0,,,,
2020/08/25,"Far North Central",0,0,0,0,0,0,0
2020/08/25,"Far North East",0,6,0,0,0,6,0
2020/08/25,"Far North East",0,,0,,,,
2020/08/25,"North West",0,125,3,0,0,96,4
2020/08/25,"North West",0,,1,,,,
2020/08/25,"North West",0,,17,,,,
2020/08/25,"North West",0,,4,,,,
2020/08/25,"North Central",0,68,0,0,0,66,2
2020/08/25,"North Central",0,,0,,,,
2020/08/25,"North Central",0,,0,,,,
2020/08/25,"North East",0,66,0,0,0,65,0
2020/08/25,"North East",0,,0,,,,
2020/08/25,"North East",0,,1,,,,
2020/08/25,Saskatoon,0,251,4,1,3,245,2
2020/08/25,"Central West",0,161,1,0,0,159,1
2020/08/25,"Central West",0,,0,,,,
2020/08/25,"Central East",0,33,1,0,0,31,1
2020/08/25,"Central East",0,,0,,,,
2020/08/25,"Central East",0,,0,,,,
2020/08/25,"Central East",0,,0,,,,
2020/08/25,"Central East",0,,0,,,,
2020/08/25,Regina,0,132,10,0,0,120,2
2020/08/25,"South West",0,213,10,0,0,184,1
2020/08/25,"South West",0,,18,,,,
2020/08/25,"South Central",0,189,9,0,0,168,3
2020/08/25,"South Central",0,,9,,,,
2020/08/25,"South East",0,11,0,0,0,11,0
2020/08/25,"South East",0,,0,,,,
2020/08/25,"South East",0,,0,,,,
2020/08/25,"South East",0,,0,,,,
2020/08/26,"Far North West",0,346,0,0,0,339,7
2020/08/26,"Far North West",0,,0,,,,
2020/08/26,"Far North Central",0,0,0,0,0,0,0
2020/08/26,"Far North East",0,6,0,0,0,6,0
2020/08/26,"Far North East",0,,0,,,,
2020/08/26,"North West",0,125,2,0,0,112,4
2020/08/26,"North West",0,,1,,,,
2020/08/26,"North West",0,,3,,,,
2020/08/26,"North West",0,,3,,,,
2020/08/26,"North Central",0,68,0,0,0,66,2
2020/08/26,"North Central",0,,0,,,,
2020/08/26,"North Central",0,,0,,,,
2020/08/26,"North East",0,66,0,0,0,65,0
2020/08/26,"North East",0,,0,,,,
2020/08/26,"North East",0,,1,,,,
2020/08/26,Saskatoon,3,254,7,1,2,245,2
2020/08/26,"Central West",0,161,1,0,0,159,1
2020/08/26,"Central West",0,,0,,,,
2020/08/26,"Central East",0,33,1,0,0,31,1
2020/08/26,"Central East",0,,0,,,,
2020/08/26,"Central East",0,,0,,,,
2020/08/26,"Central East",0,,0,,,,
2020/08/26,"Central East",0,,0,,,,
2020/08/26,Regina,0,132,5,0,0,125,2
2020/08/26,"South West",0,213,9,0,0,191,1
2020/08/26,"South West",0,,12,,,,
2020/08/26,"South Central",0,189,6,0,0,170,4
2020/08/26,"South Central",0,,9,,,,
2020/08/26,"South East",0,11,0,0,0,11,0
2020/08/26,"South East",0,,0,,,,
2020/08/26,"South East",0,,0,,,,
2020/08/26,"South East",0,,0,,,,
2020/08/27,"Far North West",0,346,0,0,0,339,7
2020/08/27,"Far North West",0,,0,,,,
2020/08/27,"Far North Central",0,0,0,0,0,0,0
2020/08/27,"Far North East",0,6,0,0,0,6,0
2020/08/27,"Far North East",0,,0,,,,
2020/08/27,"North West",0,128,2,0,0,112,4
2020/08/27,"North West",0,,1,,,,
2020/08/27,"North West",2,,5,,,,
2020/08/27,"North West",1,,4,,,,
2020/08/27,"North Central",0,68,0,0,0,66,2
2020/08/27,"North Central",0,,0,,,,
2020/08/27,"North Central",0,,0,,,,
2020/08/27,"North East",0,66,0,0,0,65,0
2020/08/27,"North East",0,,0,,,,
2020/08/27,"North East",0,,1,,,,
2020/08/27,Saskatoon,2,256,9,1,2,245,2
2020/08/27,"Central West",0,161,1,0,0,159,1
2020/08/27,"Central West",0,,0,,,,
2020/08/27,"Central East",0,33,1,0,0,31,1
2020/08/27,"Central East",0,,0,,,,
2020/08/27,"Central East",0,,0,,,,
2020/08/27,"Central East",0,,0,,,,
2020/08/27,"Central East",0,,0,,,,
2020/08/27,Regina,0,132,5,0,0,125,2
2020/08/27,"South West",0,213,9,0,0,196,1
2020/08/27,"South West",0,,7,,,,
2020/08/27,"South Central",0,189,6,0,0,172,4
2020/08/27,"South Central",0,,7,,,,
2020/08/27,"South East",0,11,0,0,0,11,0
2020/08/27,"South East",0,,0,,,,
2020/08/27,"South East",0,,0,,,,
2020/08/27,"South East",0,,0,,,,
2020/08/28,"Far North West",1,347,1,0,0,339,7
2020/08/28,"Far North West",0,,0,,,,
2020/08/28,"Far North Central",0,0,0,0,0,0,0
2020/08/28,"Far North East",0,6,0,0,0,6,0
2020/08/28,"Far North East",0,,0,,,,
2020/08/28,"North West",0,128,1,0,0,116,4
2020/08/28,"North West",0,,1,,,,
2020/08/28,"North West",0,,3,,,,
2020/08/28,"North West",0,,3,,,,
2020/08/28,"North Central",0,68,0,0,0,66,2
2020/08/28,"North Central",0,,0,,,,
2020/08/28,"North Central",0,,0,,,,
2020/08/28,"North East",0,66,0,0,0,65,0
2020/08/28,"North East",0,,0,,,,
2020/08/28,"North East",0,,1,,,,
2020/08/28,Saskatoon,1,257,8,1,2,247,2
2020/08/28,"Central West",0,161,1,0,0,159,1
2020/08/28,"Central West",0,,0,,,,
2020/08/28,"Central East",0,33,1,0,0,32,1
2020/08/28,"Central East",0,,0,,,,
2020/08/28,"Central East",0,,0,,,,
2020/08/28,"Central East",0,,0,,,,
2020/08/28,"Central East",0,,0,,,,
2020/08/28,Regina,0,132,0,0,0,129,2
2020/08/28,"South West",0,213,6,0,0,199,1
2020/08/28,"South West",0,,7,,,,
2020/08/28,"South Central",0,189,6,0,0,174,4
2020/08/28,"South Central",0,,5,,,,
2020/08/28,"South East",0,11,0,0,0,11,0
2020/08/28,"South East",0,,0,,,,
2020/08/28,"South East",0,,0,,,,
2020/08/28,"South East",0,,0,,,,
2020/08/29,"Far North West",0,347,1,0,0,339,7
2020/08/29,"Far North West",0,,0,,,,
2020/08/29,"Far North Central",0,0,0,0,0,0,0
2020/08/29,"Far North East",0,6,0,0,0,6,0
2020/08/29,"Far North East",0,,0,,,,
2020/08/29,"North West",0,128,1,0,0,116,4
2020/08/29,"North West",0,,1,,,,
2020/08/29,"North West",0,,3,,,,
2020/08/29,"North West",0,,3,,,,
2020/08/29,"North Central",0,68,0,0,0,66,2
2020/08/29,"North Central",0,,0,,,,
2020/08/29,"North Central",0,,0,,,,
2020/08/29,"North East",0,66,0,0,0,65,0
2020/08/29,"North East",0,,0,,,,
2020/08/29,"North East",0,,1,,,,
2020/08/29,Saskatoon,2,259,10,1,2,247,2
2020/08/29,"Central West",0,161,1,0,0,159,1
2020/08/29,"Central West",0,,0,,,,
2020/08/29,"Central East",0,33,1,0,0,32,1
2020/08/29,"Central East",0,,0,,,,
2020/08/29,"Central East",0,,0,,,,
2020/08/29,"Central East",0,,0,,,,
2020/08/29,"Central East",0,,0,,,,
2020/08/29,Regina,0,132,1,0,0,129,2
2020/08/29,"South West",0,215,4,0,0,201,1
2020/08/29,"South West",2,,9,,,,
2020/08/29,"South Central",0,189,5,0,0,177,4
2020/08/29,"South Central",0,,3,,,,
2020/08/29,"South East",0,11,0,0,0,11,0
2020/08/29,"South East",0,,0,,,,
2020/08/29,"South East",0,,0,,,,
2020/08/29,"South East",0,,0,,,,
2020/08/30,"Far North West",0,347,1,0,0,339,7
2020/08/30,"Far North West",0,,0,,,,
2020/08/30,"Far North Central",0,0,0,0,0,0,0
2020/08/30,"Far North East",0,6,0,0,0,6,0
2020/08/30,"Far North East",0,,0,,,,
2020/08/30,"North West",0,128,1,0,0,116,4
2020/08/30,"North West",0,,1,,,,
2020/08/30,"North West",0,,3,,,,
2020/08/30,"North West",0,,3,,,,
2020/08/30,"North Central",0,68,0,0,0,66,2
2020/08/30,"North Central",0,,0,,,,
2020/08/30,"North Central",0,,0,,,,
2020/08/30,"North East",0,66,0,0,0,65,0
2020/08/30,"North East",0,,0,,,,
2020/08/30,"North East",0,,1,,,,
2020/08/30,Saskatoon,0,259,10,1,2,247,2
2020/08/30,"Central West",0,161,1,0,0,159,1
2020/08/30,"Central West",0,,0,,,,
2020/08/30,"Central East",0,33,1,0,0,32,1
2020/08/30,"Central East",0,,0,,,,
2020/08/30,"Central East",0,,0,,,,
2020/08/30,"Central East",0,,0,,,,
2020/08/30,"Central East",0,,0,,,,
2020/08/30,Regina,0,132,1,0,0,129,2
2020/08/30,"South West",0,215,4,0,0,202,1
2020/08/30,"South West",0,,8,,,,
2020/08/30,"South Central",0,189,5,0,0,177,4
2020/08/30,"South Central",0,,3,,,,
2020/08/30,"South East",0,11,0,0,0,11,0
2020/08/30,"South East",0,,0,,,,
2020/08/30,"South East",0,,0,,,,
2020/08/30,"South East",0,,0,,,,
2020/08/31,"Far North West",0,347,1,0,0,339,7
2020/08/31,"Far North West",0,,0,,,,
2020/08/31,"Far North Central",0,0,0,0,0,0,0
2020/08/31,"Far North East",0,6,0,0,0,6,0
2020/08/31,"Far North East",0,,0,,,,
2020/08/31,"North West",0,128,1,0,0,116,4
2020/08/31,"North West",0,,1,,,,
2020/08/31,"North West",0,,3,,,,
2020/08/31,"North West",0,,3,,,,
2020/08/31,"North Central",0,68,0,0,0,66,2
2020/08/31,"North Central",0,,0,,,,
2020/08/31,"North Central",0,,0,,,,
2020/08/31,"North East",0,66,0,0,0,65,0
2020/08/31,"North East",0,,0,,,,
2020/08/31,"North East",0,,1,,,,
2020/08/31,Saskatoon,1,260,11,1,2,247,2
2020/08/31,"Central West",0,161,1,0,0,159,1
2020/08/31,"Central West",0,,0,,,,
2020/08/31,"Central East",0,34,0,0,0,32,1
2020/08/31,"Central East",0,,0,,,,
2020/08/31,"Central East",0,,0,,,,
2020/08/31,"Central East",0,,0,,,,
2020/08/31,"Central East",1,,1,,,,
2020/08/31,Regina,0,132,1,0,0,129,2
2020/08/31,"South West",1,216,1,0,0,211,1
2020/08/31,"South West",0,,3,,,,
2020/08/31,"South Central",0,190,2,0,0,180,4
2020/08/31,"South Central",1,,4,,,,
2020/08/31,"South East",0,11,0,0,0,11,0
2020/08/31,"South East",0,,0,,,,
2020/08/31,"South East",0,,0,,,,
2020/08/31,"South East",0,,0,,,,
2020/09/01,"Far North West",0,347,1,0,0,339,7
2020/09/01,"Far North West",0,,0,,,,
2020/09/01,"Far North Central",0,0,0,0,0,0,0
2020/09/01,"Far North East",0,6,0,0,0,6,0
2020/09/01,"Far North East",0,,0,,,,
2020/09/01,"North West",0,128,0,0,0,119,4
2020/09/01,"North West",0,,1,,,,
2020/09/01,"North West",0,,1,,,,
2020/09/01,"North West",0,,3,,,,
2020/09/01,"North Central",0,69,0,0,0,66,2
2020/09/01,"North Central",1,,1,,,,
2020/09/01,"North Central",0,,0,,,,
2020/09/01,"North East",0,66,0,0,0,65,0
2020/09/01,"North East",0,,0,,,,
2020/09/01,"North East",0,,1,,,,
2020/09/01,Saskatoon,1,261,12,1,2,247,2
2020/09/01,"Central West",0,161,1,0,0,159,1
2020/09/01,"Central West",0,,0,,,,
2020/09/01,"Central East",0,34,0,0,0,32,1
2020/09/01,"Central East",0,,0,,,,
2020/09/01,"Central East",0,,0,,,,
2020/09/01,"Central East",0,,0,,,,
2020/09/01,"Central East",0,,1,,,,
2020/09/01,Regina,0,132,1,0,0,129,2
2020/09/01,"South West",0,216,1,0,0,211,1
2020/09/01,"South West",0,,3,,,,
2020/09/01,"South Central",0,190,2,0,0,183,4
2020/09/01,"South Central",0,,1,,,,
2020/09/01,"South East",0,11,0,0,0,11,0
2020/09/01,"South East",0,,0,,,,
2020/09/01,"South East",0,,0,,,,
2020/09/01,"South East",0,,0,,,,
2020/09/02,"Far North West",0,347,1,0,0,339,7
2020/09/02,"Far North West",0,,0,,,,
2020/09/02,"Far North Central",0,0,0,0,0,0,0
2020/09/02,"Far North East",0,6,0,0,0,6,0
2020/09/02,"Far North East",0,,0,,,,
2020/09/02,"North West",0,130,0,0,0,119,4
2020/09/02,"North West",0,,2,,,,
2020/09/02,"North West",1,,2,,,,
2020/09/02,"North West",0,,3,,,,
2020/09/02,"North Central",0,69,0,0,0,66,2
2020/09/02,"North Central",0,,1,,,,
2020/09/02,"North Central",0,,0,,,,
2020/09/02,"North East",0,66,0,0,0,66,0
2020/09/02,"North East",0,,0,,,,
2020/09/02,"North East",0,,0,,,,
2020/09/02,Saskatoon,0,261,11,1,1,248,2
2020/09/02,"Central West",0,161,1,0,0,159,1
2020/09/02,"Central West",0,,0,,,,
2020/09/02,"Central East",0,34,0,0,0,32,1
2020/09/02,"Central East",0,,0,,,,
2020/09/02,"Central East",0,,0,,,,
2020/09/02,"Central East",0,,0,,,,
2020/09/02,"Central East",0,,1,,,,
2020/09/02,Regina,0,132,0,0,0,130,2
2020/09/02,"South West",0,216,1,0,0,211,1
2020/09/02,"South West",0,,3,,,,
2020/09/02,"South Central",1,191,2,0,0,184,4
2020/09/02,"South Central",0,,1,,,,
2020/09/02,"South East",0,11,0,0,0,11,0
2020/09/02,"South East",0,,0,,,,
2020/09/02,"South East",0,,0,,,,
2020/09/02,"South East",0,,0,,,,
2020/09/03,"Far North West",0,347,1,0,0,339,7
2020/09/03,"Far North West",0,,0,,,,
2020/09/03,"Far North Central",0,0,0,0,0,0,0
2020/09/03,"Far North East",0,6,0,0,0,6,0
2020/09/03,"Far North East",0,,0,,,,
2020/09/03,"North West",0,130,0,0,0,121,4
2020/09/03,"North West",0,,2,,,,
2020/09/03,"North West",0,,2,,,,
2020/09/03,"North West",0,,1,,,,
2020/09/03,"North Central",0,70,0,0,0,66,2
2020/09/03,"North Central",1,,2,,,,
2020/09/03,"North Central",0,,0,,,,
2020/09/03,"North East",0,66,0,0,0,66,0
2020/09/03,"North East",0,,0,,,,
2020/09/03,"North East",0,,0,,,,
2020/09/03,Saskatoon,6,267,17,1,1,248,2
2020/09/03,"Central West",1,163,1,0,0,160,1
2020/09/03,"Central West",1,,1,,,,
2020/09/03,"Central East",0,34,0,0,0,32,1
2020/09/03,"Central East",0,,0,,,,
2020/09/03,"Central East",0,,0,,,,
2020/09/03,"Central East",0,,0,,,,
2020/09/03,"Central East",0,,1,,,,
2020/09/03,Regina,0,132,0,0,0,130,2
2020/09/03,"South West",0,216,1,0,0,211,1
2020/09/03,"South West",0,,3,,,,
2020/09/03,"South Central",1,192,3,0,0,184,4
2020/09/03,"South Central",0,,1,,,,
2020/09/03,"South East",0,11,0,0,0,11,0
2020/09/03,"South East",0,,0,,,,
2020/09/03,"South East",0,,0,,,,
2020/09/03,"South East",0,,0,,,,
2020/09/04,"Far North West",0,347,1,0,0,339,7
2020/09/04,"Far North West",0,,0,,,,
2020/09/04,"Far North Central",0,0,0,0,0,0,0
2020/09/04,"Far North East",0,6,0,0,0,6,0
2020/09/04,"Far North East",0,,0,,,,
2020/09/04,"North West",0,130,0,0,0,122,4
2020/09/04,"North West",0,,2,,,,
2020/09/04,"North West",0,,2,,,,
2020/09/04,"North West",0,,0,,,,
2020/09/04,"North Central",0,71,0,0,0,66,2
2020/09/04,"North Central",1,,3,,,,
2020/09/04,"North Central",0,,0,,,,
2020/09/04,"North East",0,66,0,0,0,66,0
2020/09/04,"North East",0,,0,,,,
2020/09/04,"North East",0,,0,,,,
2020/09/04,Saskatoon,0,267,14,2,1,251,2
2020/09/04,"Central West",1,164,2,0,0,160,1
2020/09/04,"Central West",0,,1,,,,
2020/09/04,"Central East",0,34,0,0,0,32,1
2020/09/04,"Central East",0,,0,,,,
2020/09/04,"Central East",0,,0,,,,
2020/09/04,"Central East",0,,0,,,,
2020/09/04,"Central East",0,,1,,,,
2020/09/04,Regina,0,132,0,0,0,130,2
2020/09/04,"South West",0,217,1,0,0,211,1
2020/09/04,"South West",1,,4,,,,
2020/09/04,"South Central",1,193,4,0,0,184,4
2020/09/04,"South Central",0,,1,,,,
2020/09/04,"South East",0,11,0,0,0,11,0
2020/09/04,"South East",0,,0,,,,
2020/09/04,"South East",0,,0,,,,
2020/09/04,"South East",0,,0,,,,
2020/09/05,"Far North West",0,347,1,0,0,339,7
2020/09/05,"Far North West",0,,0,,,,
2020/09/05,"Far North Central",0,0,0,0,0,0,0
2020/09/05,"Far North East",0,6,0,0,0,6,0
2020/09/05,"Far North East",0,,0,,,,
2020/09/05,"North West",0,130,0,0,0,122,4
2020/09/05,"North West",0,,2,,,,
2020/09/05,"North West",0,,2,,,,
2020/09/05,"North West",0,,0,,,,
2020/09/05,"North Central",0,71,0,0,0,66,2
2020/09/05,"North Central",0,,3,,,,
2020/09/05,"North Central",0,,0,,,,
2020/09/05,"North East",0,66,0,0,0,66,0
2020/09/05,"North East",0,,0,,,,
2020/09/05,"North East",0,,0,,,,
2020/09/05,Saskatoon,3,270,16,1,1,252,2
2020/09/05,"Central West",0,164,2,0,0,160,1
2020/09/05,"Central West",0,,1,,,,
2020/09/05,"Central East",0,34,0,0,0,32,1
2020/09/05,"Central East",0,,0,,,,
2020/09/05,"Central East",0,,0,,,,
2020/09/05,"Central East",0,,0,,,,
2020/09/05,"Central East",0,,1,,,,
2020/09/05,Regina,0,132,0,0,0,130,2
2020/09/05,"South West",0,217,1,0,0,211,1
2020/09/05,"South West",0,,4,,,,
2020/09/05,"South Central",1,195,5,0,0,184,4
2020/09/05,"South Central",1,,2,,,,
2020/09/05,"South East",0,11,0,0,0,11,0
2020/09/05,"South East",0,,0,,,,
2020/09/05,"South East",0,,0,,,,
2020/09/05,"South East",0,,0,,,,
2020/09/06,"Far North West",0,347,1,0,0,339,7
2020/09/06,"Far North West",0,,0,,,,
2020/09/06,"Far North Central",0,0,0,0,0,0,0
2020/09/06,"Far North East",0,6,0,0,0,6,0
2020/09/06,"Far North East",0,,0,,,,
2020/09/06,"North West",0,131,0,0,0,122,4
2020/09/06,"North West",1,,3,,,,
2020/09/06,"North West",0,,2,,,,
2020/09/06,"North West",0,,0,,,,
2020/09/06,"North Central",0,71,0,0,0,66,2
2020/09/06,"North Central",0,,3,,,,
2020/09/06,"North Central",0,,0,,,,
2020/09/06,"North East",0,66,0,0,0,66,0
2020/09/06,"North East",0,,0,,,,
2020/09/06,"North East",0,,0,,,,
2020/09/06,Saskatoon,3,273,19,0,1,252,2
2020/09/06,"Central West",0,164,2,0,0,160,1
2020/09/06,"Central West",0,,1,,,,
2020/09/06,"Central East",0,36,0,0,0,32,1
2020/09/06,"Central East",1,,1,,,,
2020/09/06,"Central East",0,,0,,,,
2020/09/06,"Central East",0,,0,,,,
2020/09/06,"Central East",1,,2,,,,
2020/09/06,Regina,1,133,1,0,0,130,2
2020/09/06,"South West",0,217,1,0,0,211,1
2020/09/06,"South West",0,,4,,,,
2020/09/06,"South Central",0,195,5,0,0,184,4
2020/09/06,"South Central",0,,2,,,,
2020/09/06,"South East",0,12,0,0,0,11,0
2020/09/06,"South East",1,,1,,,,
2020/09/06,"South East",0,,0,,,,
2020/09/06,"South East",0,,0,,,,
2020/09/07,"Far North West",0,349,1,0,0,339,7
2020/09/07,"Far North West",2,,2,,,,
2020/09/07,"Far North Central",0,0,0,0,0,0,0
2020/09/07,"Far North East",0,6,0,0,0,6,0
2020/09/07,"Far North East",0,,0,,,,
2020/09/07,"North West",0,131,0,0,0,122,4
2020/09/07,"North West",0,,3,,,,
2020/09/07,"North West",0,,2,,,,
2020/09/07,"North West",0,,0,,,,
2020/09/07,"North Central",0,71,0,0,0,66,2
2020/09/07,"North Central",0,,3,,,,
2020/09/07,"North Central",0,,0,,,,
2020/09/07,"North East",0,66,0,0,0,66,0
2020/09/07,"North East",0,,0,,,,
2020/09/07,"North East",0,,0,,,,
2020/09/07,Saskatoon,2,275,21,0,1,252,2
2020/09/07,"Central West",0,166,2,0,0,160,1
2020/09/07,"Central West",2,,3,,,,
2020/09/07,"Central East",0,37,0,0,0,32,1
2020/09/07,"Central East",0,,1,,,,
2020/09/07,"Central East",0,,0,,,,
2020/09/07,"Central East",0,,0,,,,
2020/09/07,"Central East",1,,3,,,,
2020/09/07,Regina,0,133,1,0,0,130,2
2020/09/07,"South West",1,218,2,0,0,212,1
2020/09/07,"South West",0,,3,,,,
2020/09/07,"South Central",0,196,5,0,0,184,4
2020/09/07,"South Central",1,,3,,,,
2020/09/07,"South East",0,13,0,0,0,11,0
2020/09/07,"South East",0,,1,,,,
2020/09/07,"South East",1,,1,,,,
2020/09/07,"South East",0,,0,,,,
2020/09/08,"Far North West",0,349,1,0,0,339,7
2020/09/08,"Far North West",0,,2,,,,
2020/09/08,"Far North Central",0,0,0,0,0,0,0
2020/09/08,"Far North East",0,6,0,0,0,6,0
2020/09/08,"Far North East",0,,0,,,,
2020/09/08,"North West",0,131,0,0,0,122,4
2020/09/08,"North West",0,,3,,,,
2020/09/08,"North West",0,,2,,,,
2020/09/08,"North West",0,,0,,,,
2020/09/08,"North Central",0,73,0,0,0,66,2
2020/09/08,"North Central",2,,5,,,,
2020/09/08,"North Central",0,,0,,,,
2020/09/08,"North East",0,66,0,0,0,66,0
2020/09/08,"North East",0,,0,,,,
2020/09/08,"North East",0,,0,,,,
2020/09/08,Saskatoon,1,276,15,0,1,259,2
2020/09/08,"Central West",0,166,2,0,0,160,1
2020/09/08,"Central West",0,,3,,,,
2020/09/08,"Central East",0,37,0,0,0,32,1
2020/09/08,"Central East",0,,1,,,,
2020/09/08,"Central East",0,,0,,,,
2020/09/08,"Central East",0,,0,,,,
2020/09/08,"Central East",0,,3,,,,
2020/09/08,Regina,3,136,4,0,0,130,2
2020/09/08,"South West",0,218,2,0,0,212,1
2020/09/08,"South West",0,,3,,,,
2020/09/08,"South Central",0,197,5,0,0,184,4
2020/09/08,"South Central",1,,4,,,,
2020/09/08,"South East",0,13,0,0,0,11,0
2020/09/08,"South East",0,,1,,,,
2020/09/08,"South East",0,,1,,,,
2020/09/08,"South East",0,,0,,,,
2020/09/09,"Far North West",0,349,1,0,0,339,7
2020/09/09,"Far North West",0,,2,,,,
2020/09/09,"Far North Central",0,0,0,0,0,0,0
2020/09/09,"Far North East",0,6,0,0,0,6,0
2020/09/09,"Far North East",0,,0,,,,
2020/09/09,"North West",0,131,0,0,0,122,4
2020/09/09,"North West",0,,3,,,,
2020/09/09,"North West",0,,2,,,,
2020/09/09,"North West",0,,0,,,,
2020/09/09,"North Central",0,73,0,0,0,66,2
2020/09/09,"North Central",0,,5,,,,
2020/09/09,"North Central",0,,0,,,,
2020/09/09,"North East",0,66,0,0,0,66,0
2020/09/09,"North East",0,,0,,,,
2020/09/09,"North East",0,,0,,,,
2020/09/09,Saskatoon,1,277,16,0,1,259,2
2020/09/09,"Central West",0,166,2,0,0,160,1
2020/09/09,"Central West",0,,3,,,,
2020/09/09,"Central East",0,37,0,0,0,32,1
2020/09/09,"Central East",0,,1,,,,
2020/09/09,"Central East",0,,0,,,,
2020/09/09,"Central East",0,,0,,,,
2020/09/09,"Central East",0,,3,,,,
2020/09/09,Regina,0,137,5,0,0,130,2
2020/09/09,"South West",0,218,2,0,0,212,1
2020/09/09,"South West",0,,3,,,,
2020/09/09,"South Central",0,197,5,0,0,184,4
2020/09/09,"South Central",0,,4,,,,
2020/09/09,"South East",0,13,0,0,0,11,0
2020/09/09,"South East",0,,1,,,,
2020/09/09,"South East",0,,1,,,,
2020/09/09,"South East",0,,0,,,,
2020/09/10,"Far North West",0,349,1,0,0,339,7
2020/09/10,"Far North West",0,,2,,,,
2020/09/10,"Far North Central",0,0,0,0,0,0,0
2020/09/10,"Far North East",0,7,0,0,0,6,0
2020/09/10,"Far North East",1,,1,,,,
2020/09/10,"North West",0,131,0,0,0,122,4
2020/09/10,"North West",0,,3,,,,
2020/09/10,"North West",0,,2,,,,
2020/09/10,"North West",0,,0,,,,
2020/09/10,"North Central",0,73,0,0,0,67,2
